岗位,命中关键词,地点,发布时间,URL,JD
高级产品经理（J85411）,AI,北京市,2025-08-13,https://talent.baidu.com/jobs/detail/SOCIAL/ffb6b926-46c9-498b-b0b9-e61a97c7dfb6,"-与HR团队高效沟通，深入理解 HR管理流程，包含核心人事、外包管理、招聘、薪酬激励等核心业务，精准识别及分析业务诉求与痛点。
-负责 HR系统重要主题的规划与架构设计，提供高效、灵活的系统解决方案，确保稳定支撑业务复杂性与持续迭代。在集团业务拆分、重组等复杂场景下，提供包括数据迁移、流程合并等系统化解决方案，保障业务顺利运转。
-协同研发、测试、中台等团队，积极推进HR产品方案高质量交付落地。
-关注用户体验优化，确保产品符合业务需求的同时，为用户提供更加便捷高效的使用体验，有效应用AI、RPA、低代码等手段，有效降低HR业务合规风险，提升HR系统的智能化和自动化水平，提高业务运营效率。
-精通人力资源行业产品策略，对本领域独特和复杂的专业问题具备深刻洞察和理解。具备HR领域各模块间可迁移的通用问题解决思路。北森产品建设或实施经验优先。
-能够主导完成大型项目，分析用户需求，围绕业务痛点设计完整的解决方案，通过有效的产品及机制创新，持续创造有强感知的业务成果。
-具备强烈的结果导向意识，在团队合作中能有效的促成各方达成最优共识。"
财务方向产品经理-（资金/费控/差旅方向）（J91630）,AI,北京市,2025-08-13,https://talent.baidu.com/jobs/detail/SOCIAL/674d467d-e103-43e1-bf3e-a7fae1613d52,"- 负责财务方向系统及平台系统品规划、需求分析、系统落地。在工作中能够依据业务场景，沟通理解需求，并制定合理的产品解决方案；
- 与集团财务、预算、资金信控、内审、行政等职能团队以及各体系的前端业务运营团队共同协作，构建整个集团的财务管理体系和业务流程，并推动现有财务系统及产品的优化和系统落地
- 有资金管理、共享中心产品经理、收入核算系统或者差旅出行费控系统方向产品经验能力，基于百度的AI能力并结合竞品分析进行需求调研，形成百度特色的智能化财务产品解决方案包
- 协同业务方、产品、研发和测试团队一起推动财务产品的实现并取得预期的效果；
- 对财务方向产品进行数据分析,验证产品的健康状况并及时发现产品的潜在问题，及时推进产品的改进和流程的优化
- 跟进用户反馈并与用户交流,深入了解用户的真实需求、推动财务产品的完善和用户体验；
- 负责面向内部或外部的正式场合培训用户或内部产品团队的工作
- 负责所管理项目的文档建设工作和知识沉淀工作
-财务、信息管理、企业管理、计算机或相关专业本科或以上学历 ，有互联网产品工作经验者优化，熟悉Oracle ERP的财务、采购、供应链等模块管理或者实施过Oracle财务模块的优先。
-熟悉、热爱互联网行业，5年以上财务方向产品工作经验，有0-1搭建系统经验者优先，有资金管理、出行及差旅、费用核算财务共享服务中心、收入管理系统方向商业产品经验者优先，有优秀的产品设计能力和项目管理能力
-精通财务核算流程 ，熟悉企业财务管理、预算管理、资金管理、用车和差旅等流程，有优秀的产品设计能力和项目管理能力
-具有清晰的逻辑思维框架，对业务数据敏感，善于分析并抓住用户的核心需求
-结果导向，有较强的抗压能力，有强烈的进取心和责任心，优秀的学习能力和抗压能力
-拥有良好的沟通能力和团队协作能力，心太开放，乐于接受新鲜事物"
流量增长高级产品经理/产品运营（J90599）,AI,北京市,2025-08-13,https://talent.baidu.com/jobs/detail/SOCIAL/4bb7e4d5-ef34-4ca7-aa2a-17f94b8ca69e,"-负责文库网盘用户流量增长工作，负责挖掘和深度洞察用户需求，推动并执行有效的策略和计划
-负责需求调研、产品设计、日常迭代、数据分析工作，推动产品功能创新带动用户增长
-协同AI、商业等部门，输出产品化方案并推动用户增长，形成正向循环；协同研发、测试等角色，高质量完成产品需求迭代；
-持续监控和分析用户数据，对最终结果负责以及业务目标负责
-5年以上产品经验，熟悉用户增长、有SEO经验优先
-对数据敏感，有敏锐的洞察力和同理心，能够通过数据发现发现问题，并提出产品优化方案
-具备产品Owner意识，善于沟通协作，能够独立协调资源，快速推进产品落地"
数据平台产品经理（J91534）,AI,北京市,2025-08-13,https://talent.baidu.com/jobs/detail/SOCIAL/40db44bd-04c0-4060-83e7-6938393cdd0f,"-负责企业内部数据平台产品的规划设计、需求分析、设计和运营工作
-跟踪产品使用数据，持续优化产品性能和用户体验，洞察用户痛点、关注工具效率，数据&目标驱动产品需求的持续迭代和优化
-推进与跨部门团队协同工作，与用户及业务部门沟通，调整产品策略以达成业务目标
-根据市场变化和用户反馈，及时调整产品策略，结合AI大模型、自动化工具等技术提升产品竞争力
-本科及以上学历，至少5年以上数据产品经验，主导过较多产品化的数据驱动业务场景的项目经验
-充分理解业务目标、策略打法与核心决策点，对数据驱动业务认知高、业务嗅觉灵敏，快速发现数据在业务场景的赋能机会
-有业务和用户视角的产品规划与设计能力，清晰明确的产品推进路径和产品运营推广能力
-熟悉数据全链路各环节原理与实现，包括数据采集、数据加工、数仓分层、数据服务、可视化表达、数据策略服务、数据业务应用
-务实自驱，抗压能力强；优秀的跨团队沟通与资源整合能力，能协调多方推进复杂项目
-创新意识突出，对生成式AI、自动化工具等前沿技术有持续关注与实践热情"
电商商品高级产品经理（J91712）,AI,北京市,2025-08-12,https://talent.baidu.com/jobs/detail/SOCIAL/06e956e2-428a-493e-961b-6256e9868637,"-负责电商商品系统的架构与功能设计，包括但不限于商品发布、商品管理、商品标签等基础能力的建设，提升商家商品发布效率与体验;；制定产品路线图，并落地拿到结果
-构建商品分等商品质量刻画工具，并建立商品分层，制定商品成长机制不断引导商家提升商品力，使高质量商品供给与流量分配策略挂钩，加强高质量商品流量获取的长期确定性
-具备丰富的电商B端产品经验，善于从商家视角，发现和探索深层次问题，能够给出结构性问题分析及解法
-关注业界动态持续创新，通过AI工具或手段赋能商家经营，极大的提升商家经营的效率和效果。作为项目核心，高效协调产品、技术及内部协作团队资源，同时对产品开发的全流程进行质量把控，保障产品按时、高质量交付
-本科及以上学历，拥有5年以上商家B端设计验，有电商商品方向或商家经营方向建设经验优先
-具备敏锐的数据洞察力，能够基于数据分析发现问题评估效果，并据此提出改进策略，推动产品持续优化
-拥有出色的逻辑思维能力和沟通表达能力，能够清晰述产品愿景，有效协调各方资源，确保项目顺利推进
-对工作充满热情与激情，具备强烈的责任心和团队精神。逻辑思维清晰，能够独立思考并解决问题，同时展现出高度的自驱力与执行力"
文库网盘AI能力高级产品经理（J86566）,AI,北京市,2025-07-20,https://talent.baidu.com/jobs/detail/SOCIAL/f77acf7b-dee5-43e7-aa00-5d5e97cbdd31,"-负责百度文库网盘 AI 产品的规划与迭代，分析和挖掘用户需求，能将大模型先进产能和生产力转化为对用户的需求满足。推进 AI能力围绕办公学习、生活娱乐在内容生产、管理、消费等场景的应用落地。
-了解行业大模型最新动态和技术边界，为产品优化和创新提供思路。
-对负责的产品进行需求撰写、需求落地、效果跟踪、数据分析、用户分析，对产品质量负责
-协同文库、网盘各端场景与相关角色，有效推进AI核心能力构建与各场景落地
-本科及以上学历，计算机科学、人工智能或相关专业优先
-2年以上工作经验，有AI相关行业工作经验，对AI有强烈好奇心，理解大模型技术的能力与边界、熟悉技术应用和主流工具
-好奇心驱动、强自驱和目标导向，有一定抗压能力
-用户sense佳，善沟通与协作，较强的数据分析能力和数据敏感度"
文库出海产品经理（J85589）,AI,北京市,2025-07-14,https://talent.baidu.com/jobs/detail/SOCIAL/ed7acbbb-2f40-4e32-a2f5-6ba9eb8dc6df,"负责文库出海相关产品的产品规划，深入分析海外行业趋势、竞品动态及用户行为，挖掘AI技术驱动的创新场景，制定合理的产品迭代计划，保持产品持续有市场竞争力
-围绕海外用户需求，基于新场景，构建「需求洞察-需求分析-高效落地-上线验证-效果复盘」的快速迭代和产品验证模式，确保现有产品高效高质量迭代和落地
-建立全面客观的目标拆解与数据分析视角，推动产品功能及策略的不断优化与迭代
-关注产品的增长策略、商业化策略，具备全局思维，协调不同团队共同分阶段拆解业务关键目标
-2年以上出海产品经验，有独立负责APP从0到利润回正经验优先，孵化AI新产品经验者优先
-熟悉海外市场、洞悉用户需求，具备优秀的产品力，项目管理能力，良好的沟通表达能力，追求极致
-对AI前沿技术有敏锐的洞察力，喜欢挑战和尝试，学习能力强，数据敏感，逻辑思维严谨，对用户产品体验敏感
-逻辑清晰，执行力和推动力强，具备创新精神，勇于挑战和突破，能够在快节奏的环境中高效工作"
账号生态产品经理（J77629）,AI,北京市,2025-07-11,https://talent.baidu.com/jobs/detail/SOCIAL/11cf10e7-edb4-4944-b072-e924ee332e42,"-负责百家号账号体系全链路建设，并基于号视角持续迭代互动管理、投诉反馈工具
-立足创作者视角，借助AI能力为作者成长经营提供指导，降低经营成本，提升活跃留存
-对接多部门业务沟通，配合上下游团队支持用户开号认证及经营管理，提升业务整体效能
-关注用户反馈及使用体验，持续关注分析行业动态，总结并制定业务迭代方向
-具备1年以上账号系统产品设计经验，有内容平台创作经验者优先
-具备较强自驱力及项目管理能力，能够有效完成跨部门及产品线协作
-具备较强数据分析能力，对用户画像及漏斗转化敏感，可通过数据发现问题，优化产品
-具备良好的复盘总结意识，抗压能力强，目标感强，能处理大量并行工作"
高级社区产品经理（J85415）,AI,上海市,2025-07-03,https://talent.baidu.com/jobs/detail/SOCIAL/aee701f7-ac3c-4536-ad27-7eacb08f6ec2,"- 产品方向制定：从公司战略目标出发，负责二次元AI社区产品的整体规划、路径设计及落地
- 创新产品设计：以AI为能力底座，构建创作工具、分发机制、互动体系与社区生态
- 冷启动与增长策略：规划社区冷启动路径，构建核心创作者机制与种子用户激励体系，实现高质量内容与高活跃度社区的正循环
- 团队与跨部门协作：与算法、设计、技术、运营等多部门紧密协同，高效推进关键项目落地
- 数据与洞察：基于数据分析与用户调研不断优化产品体验，提升社区关键指标
- 从0到1搭建社区/内容型产品的经历
- 对AI应用与AIGC趋势有深入理解，了解主流模型能力与落地方式，有与算法/AI团队合作落地产品的经验
- 二次元文化有真实热爱，熟悉二次元领域细分圈层的用户行为和喜好
- 具备极强的结构化思考能力与战略视野，能够自上而下拆解目标，自下而上推进落地
- 在复杂环境中具备独立推进、多线并行与高效沟通能力
- 加分项：有AI工具类/创作类产品经验"
AI搜索产品经理（J86573）,AI,北京市,2025-06-23,https://talent.baidu.com/jobs/detail/SOCIAL/cdb4ac09-6ab8-4045-a71a-275af2900859,"-负责百度AI搜索产品优化，为用户搜索满意度提升负责
-了解搜索业务原理，对用户需求的理解和分析有成熟方法论，通过标准优化、效果评估等方式牵引策略优化
-具备优秀的项目管理与协调能力，协作各方，推动策略迭代、资源建设，保障业务目标达成
-监控行业动态，及时调整搜索方案，保持竞争优势
-3年以上互联网产品经验，有搜索、大模型相关经验优先考虑
-具备强自驱力和抗压性，有好奇心，擅长思考、发现及解决核心问题
-具备较强的逻辑能力，对用户需求敏感，善于发现并拆解问题
-具备高效执行力、跨团队协作能力、项目统筹管理能力
-擅长数据分析，具备通过数据洞察用户需求的能力"
百度学术AI产品经理（J85590）,AI,北京市,2025-06-19,https://talent.baidu.com/jobs/detail/SOCIAL/b1b93bab-9114-4e7b-ab6b-0a9199ae77f3,"-负责百度学术AI工具产品建设，对产品的体验和活跃负责；具备成熟的项目落地经验，对产品设计敢想、敢试
-关注产品的增长策略、商业化策略，能够分阶段拆解增长目标
-有很强的适应与学习能力，在新市场、新环境里能够直面挑战，不局限于过去的经验
-跟踪和分析产品的使用数据，能结合已有数据、开放数据去做判断，辅助产品迭代
-本科及以上学历优先
-对学术产品有深刻的认知，有较强学术经验优先
-出色的沟通和团队合作能力，需要超强的执行力
-对AI技术和新产品有浓厚兴趣，能主动发现应用场景和机会，并转化为产品需求"
低代码平台产品经理（J85398）,AI,北京市,2025-06-12,https://talent.baidu.com/jobs/detail/SOCIAL/1aa04f0f-1469-4ace-9d73-67bf2eb32f65,"-负责百度企业IT中台产品的规划、设计、开发及迭代，以满足客户/用户需求
-推动IT项目高效展开和运转，协调并管理各方资源，对产品上线质量和用户体验满意度负责
-洞察用户痛点、关注工具效率，有扎实的产品基本功，数据&目标驱动产品需求的持续迭代和优化
-推进与跨部门团队协同工作，与用户及业务部门沟通，调整产品策略以达成业务目标
-深度分析行业趋势与竞品动态，结合AI大模型、自动化工具等技术，设计平台化IT解决方案
-3年以上平台型产品设计经验
-精通用户需求调研与场景抽象，擅长将复杂业务流程转化为标准化产品方案
-优秀的跨团队沟通与资源整合能力，能协调多方推进复杂项目
-强数据敏感，能通过数据洞察优化产品设计，具备结果思维导向
-创新意识突出，对生成式AI、自动化工具等前沿技术有持续关注与实践热情
-务实自驱，抗压能力强，强用户同理心，能快速抓住重点，实现业务目标"
大模型应用平台产品经理（J85776）,AI、Agent,北京市,2025-06-08,https://talent.baidu.com/jobs/detail/SOCIAL/aa3be39c-798a-4d92-a5af-1c84fa63b049,"-负责大模型应用开发平台相关的产品规划和设计，包括Agent框架、RAG检索增强、工作流等
-与研发团队保持紧密合作，协调组织设计、工程、算法、测试等资源，推动产品发布和项目落地
-协同运营、销售等合作团队，深入调研开发者、企业客户及行业需求，不断提升产品能力和落地效果，确保产品持续满足市场需求
-跟踪国内外大模型平台产品动态，制定差异化竞争策略，推动技术与业务结合的创新落地
-本科及以上学历，3年以上AI领域产品经验，有AI平台类/B端产品经验者优先
-了解大模型、Agent、RAG等技术及其核心原理，具备较强的技术理解能力
-具备复杂需求抽象能力，对于目标客户群体场景和痛点有深刻理解，熟练使用产品经理相关工具
-具备较强团队协作和沟通能力，思维活跃，认真细致、学习能力、适应能力强"
AIGC创意内容产品经理（J85407）,AI,北京市,2025-05-22,https://talent.baidu.com/jobs/detail/SOCIAL/3ef24e35-6610-48e3-b32f-be7260bbb181,"-原生化内容AI生产：研究短视频平台趋势、用户偏好及爆款内容特征，结合AI技术能力制定视频内容生产策略，搭建优质高潜力原生化内容生产方案并实现规模化生产
-数据驱动决策：分析视频播放量、完播率、互动数据等关键指标，迭代AI 生成产品化方案
-创新实验与竞品研究：探索AI+短视频的新玩法（如动态特效、交互式视频），跟踪竞品AI应用，保持产品竞争力
-协作能力：协同算法、运营、创作者团队，优化AI训练数据标注标准，推动模型迭代，降低内容生产成本
1. AI与内容技术理解
熟悉主流AI内容工具，有实际生成/优化内容的经验，有自己10w+粉丝的内容号孵化经验更优
深入理解AIGC技术栈，能精准评估技术边界并设计产品方案
具备基础算法思维，能与工程师高效沟通
2. 创意内容工业化能力
2年以上内容产品/AI产品经验，主导过AI内容生成型功能
擅长将创意流程拆解为可AI化的模块
有内容数据标注经验，能设计Prompt优化体系或反馈训练机制
3. 用户场景洞察
精通AI内容消费心理学
对细分场景有深度研究"
大模型产品经理（J72652）,AI,北京市,2025-05-21,https://talent.baidu.com/jobs/detail/SOCIAL/0971ebc9-93c9-45f9-92f7-4486d3273f51,"-直接参与文心大模型相关效果提升和业务应用，实力业务负责人直接上手带你升级打怪
-定义生成式大模型，知识问答、内容创作、多轮对话方向的能力提升
-深入分析用户需求及理想态回复，并和研发共同研究高效提升大模型的系统性方法，建设相关流程，为最终效果负责
-深入结合用户行为分析、数据分析、运营策略、应用发展，制定复合合理的产品策略，推动产品市场影响力提升
-搜索、推荐、办公软件、客服对话、任务式对话、电商、数字人等相关AI策略产品经理工作经历优先
-有一定技术背景，对大模型底层技术有一定理解优先
-对产业各大模型的能力划分、优化方法有一定思路和认知
-具备较强的沟通推动、合作和表达能力，积极乐观，抗压性强
-希望大模型元时代的你能够对大模型有基本了解，对大模型数据质量和数据评估的好坏有自己的品味和喜好"
账号生态产品经理（J77629）,AI,北京市,2025-05-16,https://talent.baidu.com/jobs/detail/SOCIAL/6ee66225-dc9c-4dde-a6fa-9becdbeadc03,"-负责百家号账号体系全链路建设，并基于号视角持续迭代互动管理、投诉反馈工具
-立足创作者视角，借助AI能力为作者成长经营提供指导，降低经营成本，提升活跃留存
-对接多部门业务沟通，配合上下游团队支持用户开号认证及经营管理，提升业务整体效能
-关注用户反馈及使用体验，持续关注分析行业动态，总结并制定业务迭代方向
-具备1年以上账号系统产品设计经验，有内容平台创作经验者优先
-具备较强自驱力及项目管理能力，能够有效完成跨部门及产品线协作
-具备较强数据分析能力，对用户画像及漏斗转化敏感，可通过数据发现问题，优化产品
-具备良好的复盘总结意识，抗压能力强，目标感强，能处理大量并行工作"
酒旅产品经理（J85200）,AI,北京市,2025-05-15,https://talent.baidu.com/jobs/detail/SOCIAL/fbc2fd08-8343-4061-aa76-9181cc4d6cbd,"-用户增长与流量获取：负责从百度地图端内及端外获取酒店用户增量，制定并落地流量增长策略，优化用户获取路径，探索新渠道、新场景，提升酒店业务DAU规模
-交易效率提升：负责百度地图用户订酒店全链路转化率优化，涵盖搜索体验、酒店货架展示、下单支付流程等关键环节，推动交易效率提升
-创新营销工具设计：结合酒旅行业趋势和新兴营销模式，设计增长工具与营销玩法，探索与地图场景结合的差异化营销方案
-AI产品创新：探索创新AI订酒店产品形态，提升用户决策效率
-供应链提效机制设计：配合设计供应商提效机制，优化酒店供给端能力(如供应商入驻流程、服务标准、数据协同)，提升供给质量与数量，支撑用户需求匹配效率
-1-5年互联网产品经理经验，有酒旅行业、O2O、电商交易平台或商业化业务经验者优先
- 熟练掌握SQL，能独立完成多维度数据分析(如转化率、渠道ROI、用户分层画像、营销活动效果归因)，从数据中提炼业务洞察，驱动策略优化
-对交易类产品逻辑和增长方法论有深刻理解，有成功增长经验优先
-对行业趋势(如AI技术应用、酒旅营销新场景)保持敏锐度，能快速吸收新知识并跨业态迁移灵感，具备产品创新思维，擅长通过技术或模式突破解决业务痛点"
平台供给引入产品经理（生活服务方向）​​（J85108）,AI,北京市,2025-05-13,https://talent.baidu.com/jobs/detail/SOCIAL/78d10ce7-78f5-48d7-bf14-7781fd933830,"-负责百度地图内容团队用户体系方向相关业务，对端内UGC用户互动体验及活跃负责
-挖掘地图生态与内容创作的结合点，深度分析用户行为数据，提升创作者端内消费体验及互动体验
-探索AI技术在地图内容场景的应用，包括不限于互动体验、轻社交方向
-协同技术、设计、运营团队，推动功能迭代与效果验证，跟踪行业趋势及竞品动态，输出差异化竞争策略
-本科及以上学历，2年及以上互联网产品经验
-熟悉内容型产品，具备创作者、AI相关项目经历、C端用户增长经历优先
-熟练使用Axure/Sketch/脑图等工具，具备基础SQL数据分析能力
-优秀的沟通协作能力，有韧性，执行力强"
AI产品经理（J84493）,AI,北京市,2025-04-16,https://talent.baidu.com/jobs/detail/SOCIAL/08a113e3-ab84-4156-bb90-1438dd9923dd,"-智能座舱语音交互to B项目的管理和推进工作，包括客户需求沟通、解决方案设计、项目跟进、交付满足、客户成功等
-开展AI行业动态调研、竞品对比评估，进行智能座舱语音、对话交互等方向的数据分析及用户需求分析，高质量完成产品循环和迭代
-紧密关注大模型技术、产品及市场动态与策略，参与业务流程调研分析、大模型高质量数据规则定义、Prompt迭代优化、大模型效果评测
-与内部技术团队、外部合作团队紧密配合，做好需求对接、方案设计和项目推进，确保TOB项目成功交付
-本科及以上学历，懂技术，懂AI，有AI工作经验最佳
-熟悉语音技术链路，熟悉语音类产品，掌握项目管理相关能力，有智能座舱toB项目交付经验者优先
-优秀的产品设计、数据分析、用户体验评估能力
-具有项目管理经验，具备跨团队的协作和推动能力、执行力
-新技术的快速学习能力，对待细节性工作耐心、踏实，能承受工作压力
-思维活跃，有创新精神，兴趣广泛，热爱生活"
AI产品经理（J84492）,AI,北京市,2025-04-16,https://talent.baidu.com/jobs/detail/SOCIAL/6de8b72f-3c95-4078-be9e-df2602a9aab5,"-负责端到端语音交互大模型的产品策略输出以及效果跟进
-高质量评估，并对评估结果进行深入分析洞察，指导模型及系统策略优化
-与工程架构、算法研发深度配合，共同推动产品敏捷迭代
-跟进市场动态，深入进行竞品分析、输出评估方案调研
-设计评估工具、自动评估等相关辅助产品，持续提升产品评估效率
-有用户行为研究、商业分析等经验优先，有很好的文字品味，洞察能力强，并具有较强的规律总结能力
-对大模型、深度学习、机器学习有较深的认知，对技术敏感
-具有较强的结构化思维能力和良好的表达能力、协作意识、执行力
-国内重点院校本科/研究生毕业，有语音交互大模型等相关方向工作经验或科研项目经历优先"
策略产品经理（J84330）,AI,北京市,2025-04-10,https://talent.baidu.com/jobs/detail/SOCIAL/cb740936-7299-45f0-a4a1-76d00ef049b9,"-负责地图内容相关产品策划与统筹落地工作，通过内容生产及消费产品容器的设计，提升内容产品用户粘性及深度。
-负责产品的方案规划与目标拆解，与设计、研发团队合作，推进内容C端体验的不断调优，促进消费规模及流量时长指标增长。
-基于地图场景，负责内容推荐策略方向的项目推进与迭代优化，基于消费指标进行策略拆解，完善指标建设，提升内容消费规模与深度。
-熟悉和理解内容推荐流程及基本原理，协同上下游团队完成不同推荐策略的效果验证和持续优化。
-深入理解用户，能系统性挖掘用户需求，从推荐全链路发现和优化问题。
-熟悉内容生态的基本业务逻辑，有内容产品工作经验更佳
-对于AI赋能内容生产及消费有研究和思考。
-有优秀逻辑思维能力，既关注过程也关注结果，对数据敏感，善于发现和挖掘数据的价值。
-优秀的协调能力、资源获取能力、自驱力、沟通表达能力和团队合作精神。"
资深异构计算产品经理（J84310）,AI,北京市,2025-04-09,https://talent.baidu.com/jobs/detail/SOCIAL/593bd4c8-f82b-46ad-a55f-9e3e35e24c49,"-负责百度混合云AI异构算力平台整体产品规划，满足金融、能源、自驾等多种AI场景的算力需求，构建高效、稳定、易运维的核心产品能力
-负责调研用户需求，分析行业发展趋势，跟踪竞品动态，制定产品规划，明确产品形态、用户场景、价格策略等方面，完成产品设计，推动产品上线并跟踪产品线上运营情况
-参与产品生命周期的各个环节，协调组织设计、开发、测试资源推动产品按计划发布；输出产品介绍、使用手册、最佳实践、解决方案等文档资料，负责产品内外部培训和运营活动等
-跟踪重点客户/项目需求、保障核心产品能力有效落地闭环，持续提升客户粘性，保障产品商业化路径落地
-本科及以上学历，计算机相关专业背景，5年以上ToB产品工作经验
-对IAAS云，GPU云相关产品有深入的了解，具备丰富的相关产品设计经验
-有K8S等容器平台相关技术背景，熟悉云主机、AI平台、容器服务、GPU、LLM等方面产品和技术
-有良好的逻辑思维及沟通能力，自驱、主动，有团队合作意识
-灵活应变，有较强分析能力、善于发现、思考总结，强推动能力及项目管理能力"
AI策略产品经理（J84249）,AI,北京市,2025-04-08,https://talent.baidu.com/jobs/detail/SOCIAL/108d055d-57ed-4c4b-9543-28b80c6d4737,"负责百度百科相关策略建设，包括但不限于：
-富媒体：优质视频/图片挖掘及引入、低质识别、视频分发排序策略、AIGC视频生产等。
-AI辅助消费：建设百科内容AI辅助消费能力，包括提炼总结、延伸消费等。
-社交生态：通过AI+策略能力助力百科社交生态形成，包括但不限于引入全网优质社交内容、通过AI智能体生产内容，活跃社交氛围
-本科及以上学历，工作时间3-5年
-良好的逻辑分析及沟通表达能力；
-学习能力强，抗压能力强。
-关注新产品形态，掌握行业数据获取和分析能力；时刻关注AI时代前沿产品技术，能主动思考与业务结合应用。"
AI产品经理（J84006）,AI,北京市,2025-04-01,https://talent.baidu.com/jobs/detail/SOCIAL/7d5223fc-87b7-41ab-aef9-73aede246b65,"-负责AI对话型产品的相关需求分析、用户调研、功能设计、规划与落地执行
-与研发、测试、设计、运营等部门紧密协作，确保项目按计划高效推进和交付
-深入了解大语言模型、图像处理、语音识别与生成等AI技术的发展趋势，持续优化产品体验
-推动产品创新，提出并实施前瞻性的解决方案，促进产品的持续改进和发展
-本科及以上学历，计算机、人工智能等相关专业优先
-具有 2 年及以上产品设计经验，有多模态大模型应用、AIGC、或社交娱乐类产品经验者优先
-具有较深的用户体验设计理解，能够站在用户的角度优化和设计产品
-关注AI+UGC趋势，对用户共创内容生态设计有思考，具备较强的学习能力和创新意识
-具有良好的沟通和表达能力，有团队协作精神，有自驱力"
AI创作工具产品经理（J83805）,AI,北京市,2025-03-20,https://talent.baidu.com/jobs/detail/SOCIAL/a02dc646-5547-4b39-9132-b7ed871d3b9c,"-负责百度APP内文本/图片/视频等多模态内容创作的AI创作工具方案设计；
-联动研发、设计、运营，结合UGC需求场景，在百度APP中实现发布功能体验的不断革新；
-深入理解业务，分析用户需求，竞争对手和市场动态，规划并落地相应的产品方案，提升产品核心体验及指标；
-能够结合数据分析及用户反馈，评估各解决方案效果，持续优化产品体验；
-统招本科及以上学历，3年以上产品工作经验，有AIGC产品经验。有图片、视频、模版、魔表相关制作或有内容创作经验者优先；
-具备对图像/视频处理和编辑技术的敏感性和审美能力，热爱AIGC创作，能玩转各种AIGC工具或平台；
-数据意识好，能够独立完成数据的整理和分析，并从中发现需求和问题的本质，逻辑思维严谨；
-思维活跃并拥有良好自我学习的方法，对AIGC行业有敏锐的观察力，喜欢挑战和尝试。"
百度地图-酒旅产品经理（J82721）,AI,北京市,2025-02-24,https://talent.baidu.com/jobs/detail/SOCIAL/c82e257e-be1d-4f0f-97e4-317dc5189640,"- 用户增长与效率优化
-参与百度地图酒店业务用户增长策略制定与落地，提升酒店DAU
-挖掘地图生态与酒旅业务的协同机会(如导航导流、周边服务联动)
-深度分析用户行为数据，优化订酒店全链路转化率，提升酒店交易规模
-结合用户出行场景(如旅游、商旅、本地住宿)等设计产品和营销抓手提升精准匹配效率
-AI能力探索与应用
- 探索AI技术在酒店预订场景的应用，打造智能化酒店预订体验
-产品全流程管理
-独立完成竞品分析、需求调研、数据埋点设计、PRD撰写及项目推进落地
-协同技术、设计、运营团队，推动功能迭代与效果验证
- 行业洞察与创新
-跟踪酒旅行业趋势及竞品动态，输出差异化竞争策略
-本科及以上学历
-1-3年互联网产品经验，有OTA、本地生活、电商、出行服务或C端用户增长相关经验者加分
- 熟练使用Axure/Sketch/脑图等工具，具备基础SQL数据分析能力"
百度文库 PC 端高级产品经理（J81716）,AI,北京市,2025-02-05,https://talent.baidu.com/jobs/detail/SOCIAL/e83a0eeb-36f2-4b3c-92bd-fbf07d036d25,"-基于百度文库已有的创作心智，挖掘AIGC技术应用潜力，负责AIGC场景落地，提出可落地的产品方案，推动AI在业务中的融合与创新；
-调研大语言模型、跟踪AIGC 国内外的产品、效果评估、用户分析，为产品优化和创新提供思路；
-有AIGC效率工具、社区经验优先；
-优秀的产品方法论，用户调研，挖掘文档、文库类产品中用户的潜在需求，持续优化产品、对产品质量负责。
-本科及以上学历，3～5年以上 C 端产品经理工作经验，计算机科学、人工智能或AI 产品设计经验优先；
-对大语言模型技术有浓厚兴趣，自驱积极紧跟大语言模型/AIGC动态的优先；
-全面理解C端用户需求，具备敏锐的洞察力和逻辑分析能力，进行用户行为和需求分析；
-对创新产品有独特见解，能主动发现市场机会并将其转化为产品需求。"
数字人直播-AI产品经理（J82312）,AI,"北京市,上海市",2025-02-05,https://talent.baidu.com/jobs/detail/SOCIAL/b8ec6e26-3772-4d44-a9e4-ce7da4041dbc,"-负责AI产品的需求分析、规划、设计和运营
-制定产品方案，并协调各方资源，推动产品开发和上线
-负责产品的用户体验优化，提升用户满意度
-分析市场竞争态势，调整产品策略，保持产品竞争力
-协调内外部团队，处理产品上线和运营过程中出现的问题
-收集用户反馈，持续改进产品
-本科及以上学历，AI产品、策略产品相关工作经验优先
-熟悉数字人直播行业，对市场趋势和用户需求有敏锐洞察力
-具备较强的沟通协调能力，能够有效地推动项目进展
-具备较强的数据分析和解决问题的能力
-具备较强的创新思维和学习能力，能够快速适应新领域
-具备较强的团队协作精神，能够与团队成员共同完成任务
-对直播行业和新技术充满热情，具备相关经验者优先考虑"
